author_adjlist,author_metis,verified,activity,defaultprofile,userurl,hashtag,tweeturl,mentions,media,retweets
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,1    ,2
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,0       ,1    ,15
8152947       ,2054        ,0       ,0       ,0             ,1      ,0      ,1       ,1       ,0    ,4
2212565       ,2896        ,1       ,0       ,0             ,0      ,0      ,0       ,0       ,0    ,186
6599882       ,3613        ,0       ,1       ,1             ,1      ,0      ,0       ,0       ,0    ,2
6892906       ,1140        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,1    ,0
7549904       ,2397        ,0       ,0       ,1             ,1      ,0      ,1       ,0       ,0    ,0
6962909       ,4929        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,0    ,4
4532408       ,3187        ,0       ,1       ,1             ,1      ,1      ,0       ,1       ,0    ,56
8068189       ,4780        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
5647107       ,5318        ,0       ,0       ,0             ,1      ,0      ,1       ,1       ,0    ,3
6962909       ,4929        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,0    ,0
7271514       ,6361        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
693000        ,2460        ,0       ,1       ,0             ,0      ,0      ,0       ,1       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,4
7146208       ,5541        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,138
9042606       ,317         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,2
5750637       ,7897        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,0
5595829       ,4905        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,3
6043576       ,18          ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,16
1997345       ,7608        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,35
2962123       ,7219        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,8
7784184       ,1070        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
3705429       ,4259        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
4244540       ,5231        ,0       ,0       ,0             ,0      ,0      ,1       ,1       ,0    ,5
2006133       ,5934        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
283096        ,7388        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,2
9042606       ,317         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
6962909       ,4929        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,0    ,1
7235223       ,6849        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,2
8158073       ,7730        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,2
639655        ,4485        ,0       ,0       ,1             ,1      ,0      ,1       ,1       ,0    ,0
5971643       ,709         ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,1
2006133       ,5934        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,2
7617262       ,5741        ,0       ,0       ,1             ,1      ,0      ,0       ,1       ,0    ,5
827405        ,4024        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,15
5499419       ,5514        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
873942        ,8195        ,0       ,1       ,1             ,1      ,0      ,1       ,0       ,1    ,0
1670759       ,827         ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
8944532       ,6448        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,38
3089090       ,2364        ,1       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,1
923531        ,5932        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,1
4241216       ,6664        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,19
8556006       ,4781        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,0       ,1    ,37
3271555       ,4797        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
6807971       ,1651        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,1
1448310       ,689         ,0       ,1       ,0             ,1      ,1      ,1       ,0       ,0    ,0
5082579       ,6058        ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,0    ,3
8799208       ,4857        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,2
6847799       ,8250        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,18
8962918       ,3371        ,0       ,0       ,1             ,1      ,1      ,0       ,0       ,0    ,2
641743        ,4697        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,6
8689073       ,7557        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,1
7254569       ,7061        ,0       ,1       ,1             ,0      ,0      ,1       ,0       ,0    ,0
4255820       ,7119        ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,0    ,0
9199286       ,4336        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,1    ,13
4532408       ,3187        ,0       ,1       ,1             ,1      ,1      ,0       ,1       ,0    ,62
5750637       ,7897        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,0
2043404       ,7441        ,0       ,1       ,1             ,1      ,0      ,0       ,1       ,1    ,1
9072350       ,2857        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,3
769711        ,3856        ,1       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
5499419       ,5514        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
4098736       ,2968        ,0       ,1       ,1             ,1      ,0      ,0       ,1       ,1    ,11
1087609       ,6979        ,0       ,0       ,1             ,0      ,1      ,1       ,0       ,0    ,0
833985        ,1277        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
3013640       ,6231        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,4
2398931       ,6954        ,0       ,0       ,1             ,1      ,1      ,0       ,0       ,0    ,9
1518919       ,6729        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,7
926860        ,8396        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,2
1517257       ,2211        ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,0    ,0
2836663       ,5852        ,1       ,1       ,0             ,1      ,0      ,1       ,1       ,0    ,9
4863711       ,3186        ,0       ,1       ,0             ,0      ,0      ,0       ,1       ,0    ,3
4034430       ,1760        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
4863711       ,3186        ,0       ,1       ,0             ,0      ,0      ,0       ,1       ,0    ,1
8950826       ,2623        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,0
7859694       ,635         ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
4863711       ,3186        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,2
5198383       ,4299        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,0
4528814       ,5672        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,0
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,0
6709789       ,7374        ,0       ,0       ,0             ,0      ,0      ,1       ,0       ,0    ,0
7349002       ,6177        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,41
6847799       ,8250        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,3
5295730       ,5583        ,0       ,1       ,0             ,1      ,0      ,1       ,0       ,0    ,0
4449242       ,2905        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,0    ,0
8753587       ,6441        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,4
2845546       ,7463        ,0       ,0       ,1             ,0      ,1      ,1       ,0       ,0    ,2
2069724       ,2030        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,2
2069724       ,2030        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,4
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
6874033       ,5882        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,7
4863711       ,3186        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,0
3785230       ,6273        ,0       ,0       ,1             ,1      ,0      ,1       ,1       ,0    ,34
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,1
9199286       ,4336        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,1    ,12
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,1
1157192       ,6667        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,25
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,5
3798782       ,7983        ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,1    ,0
2282795       ,7640        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
782399        ,523         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
5352348       ,7597        ,0       ,0       ,1             ,0      ,0      ,1       ,1       ,0    ,0
2580912       ,6870        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,1    ,2
5960087       ,770         ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,1    ,0
5613900       ,7621        ,0       ,0       ,0             ,0      ,0      ,1       ,0       ,0    ,1
335233        ,1075        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,0
7907451       ,4439        ,0       ,0       ,1             ,0      ,1      ,1       ,1       ,0    ,1
2398931       ,6954        ,0       ,0       ,1             ,1      ,1      ,0       ,0       ,0    ,52
8938605       ,5476        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,12
4494035       ,5275        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,6
6815544       ,8263        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
6994995       ,6203        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,1
6310973       ,4400        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
1762418       ,626         ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
2894227       ,2144        ,1       ,1       ,0             ,1      ,1      ,1       ,0       ,0    ,4
6922527       ,4824        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
1731553       ,8158        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,1    ,1
7270519       ,1835        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,0
9039504       ,7527        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,1    ,0
9042606       ,317         ,0       ,1       ,1             ,0      ,1      ,1       ,1       ,0    ,7
8390044       ,3380        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,0    ,0
5499419       ,5514        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,1
1731553       ,8158        ,0       ,1       ,1             ,0      ,1      ,1       ,0       ,0    ,0
1559285       ,5065        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
6621076       ,5334        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,0
